id_speech,extract_id,cluster,indicator_name,code,option,textual_extract,coder_notes,coding_source,model,date_coded
M_135,M_135_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We fully support the UN-80 initiative. | (2) The success of the reform should be measured not by what is cut or reorganized, but by whether the United Nations prevents conflict more effectively, responds more rapidly to crises and delivers better results for all member States. | (3) Central to this renewal is reform of the Security Council.",,claude,claude-sonnet-5,2026-09-26
M_136,M_136_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_136,M_136_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_136,M_136_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_136,M_136_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_136,M_136_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_136,M_136_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) After more than eight decades since the establishment of the UN, the Security Council reform has become a necessity to ensure. A fair representation of Africa, including permanent and non-permanent. (2) While reviewing the financial architecture, this will ensure a participant cooperation on equal footing and open greater opportunities for development. (3) The reform of this organization cannot be complete without promoting its ability to meet the promises of development. (4) we support the UN 80 initiative as well as the pact of the future.",,claude,claude-sonnet-5,2026-09-26
M_136,M_136_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) This danger extends to institutions that might falter and fail. (2) We want a more just United Nations. A United Nations capable of confronting the current challenges. (3) The United Nations must regain its effectiveness to serve peace and security, especially common security.","Diagnosis of institutions faltering/failing and needing to regain effectiveness, plus a call for a 'more just' UN, read as present-tense negative diagnosis per Rule 6.B rather than mixed.",claude,claude-sonnet-5,2026-09-26
M_136,M_136_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We want a more just United Nations. A United Nations capable of confronting the current challenges. (2) After more than eight decades since the establishment of the UN, the Security Council reform has become a necessity (3) we support the UN 80 initiative as well as the pact of the future.",,claude,claude-sonnet-5,2026-09-26
M_137,M_137_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Our policies are based on a very clear gender perspective, boosting the rights of women, prioritizing the poorest indigenous peoples, persons of African descent, persons with disabilities. (2) At the United Nations. It is also time for women.",,claude,claude-sonnet-5,2026-09-26
M_137,M_137_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) For the first time in two centuries of independent life, Mexico is being governed by a woman. (2) She, uh, has a cabinet with gender parity, a Congress with gender parity, and a reform that made substantive equality a constitutional mandate. (3) And today, girls in Mexico grow up knowing that they can achieve anything they want to.",,claude,claude-sonnet-5,2026-09-26
M_137,M_137_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,(1) At the United Nations. It is also time for women.,Inferred as a multilateral-leadership claim in context of the SG selection process discussion; paired directly with sg_selection_position_gender evidence.,claude,claude-sonnet-5,2026-09-26
M_137,M_137_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) This renewal also um, reaches the leadership of this organization because soon we will have a new person at the helm of the UN secretariat. And Mexico would like to be crystal clear on this. At the United Nations. It is also time for women.",,claude,claude-sonnet-5,2026-09-26
M_137,M_137_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,(1) At the United Nations. It is also time for women.,,claude,claude-sonnet-5,2026-09-26
M_137,M_137_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Mexico is working to strengthen this house and make it, um, uh, in particular in an environment of global polarization. (2) Mexico and Norway founded the UN 80 global Group, supporting the reforms undertaken by the Secretary general, focused on building with practical actions a more effective and transparent United Nations (3) today faces a huge challenge resolving and renewing compliance of the foundational mandate to save humanity from the scourge of armed conflicts, to protect human rights, to improve the situation of millions of vulnerable people, and to ensure that international law is respected. This renewal also um, reaches the leadership of this organization",,claude,claude-sonnet-5,2026-09-26
M_137,M_137_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,(1) Mexico believes in this organization (2) we will continue to work for a United Nations that lives up to its founding promise.,,claude,claude-sonnet-5,2026-09-26
M_137,M_137_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Mexico and Norway founded the UN 80 global Group, supporting the reforms undertaken by the Secretary general, focused on building with practical actions a more effective and transparent United Nations (2) This renewal also um, reaches the leadership of this organization because soon we will have a new person at the helm of the UN secretariat.",,claude,claude-sonnet-5,2026-09-26
M_138,M_138_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Mauritius is fully committed to supporting the Convention on the Elimination of All Forms of Discrimination against Women and the Beijing Declaration and Platform for Action. Earlier this year, Mauritius adopted new legislation to further enhance the protection of women's rights.",,claude,claude-sonnet-5,2026-09-26
M_138,M_138_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_138,M_138_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_138,M_138_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_138,M_138_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_138,M_138_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) is the UN fit for the purpose for the 21st century— not the world of 1945, but the world of today and beyond? (2) We need to enhance and accelerate the revitalisation of the General Assembly and that of ECOSOC so that they are not merely forums for debate, but engines of action. This must be done as we bring about the reform of the Security Council. (3) The historical injustice regarding the composition of the Council was acknowledged in Action 39 of the Pact for the Future but the process for reform is still stalled. Mauritius fully supports the Common African Position — the Ezulwini Consensus and the Sirte Declaration — calling for no fewer than two permanent and five non-permanent African seats on the Council. Mauritius also supports the call for SIDS to have a seat on a reformed Council. (4) On the question of the veto, Mauritius aligns itself with the position of a growing number of States that in the event the veto is retained, any new permanent member must have the same rights as the original permanent members. Mauritius also supports the Franco-Mexican Initiative on the suspension of the veto in cases of mass atrocities. (5) We support the positions of the G4 and of L69 on Council reform, and we reiterate our support for India's candidature for a permanent seat (6) En interne, le processus engagé par le Secrétaire général pour réactualiser la structure administrative et financière de l'organisation pourra permettre à notre organisation d'être mieux équipée pour relever les défis futurs. Sur le plan externe le rôle et les fonctions de l'organisation ainsi que la composition de ses principaux organes sont remis en question et sont appelés à être redéfinis.",,claude,claude-sonnet-5,2026-09-26
M_138,M_138_current_multilateralism_position,Multilateralism,current_multilateralism_position,1,Positive / Supportive,"(1) The agreement on the Chagos Archipelago, signed by Mauritius and the United Kingdom in May 2025, stands as living proof that trust in multilateralism and UN judicial organs can achieve the peaceful settlement of disputes and the completion of our nation's decolonisation and restore the rights of Mauritians of Chagossians origin by force of law. (2) Nous renouvelons notre attachement au multilatéralisme aussi bien que notre confiance dans sa capacité à répondre aux attentes des peuples.","Speech is largely reformist about institutions (SC, ECOSOC) but expresses genuine present-tense confidence in multilateralism's problem-solving capacity via the Chagos precedent and closing statement, distinct from a 'restoration' narrative; coded Positive.",claude,claude-sonnet-5,2026-09-26
M_138,M_138_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We need to enhance and accelerate the revitalisation of the General Assembly and that of ECOSOC so that they are not merely forums for debate, but engines of action. This must be done as we bring about the reform of the Security Council. (2) Nous sommes confiants que la communauté internationale... saura relever les nouveaux défis. Nous renouvelons notre attachement au multilatéralisme aussi bien que notre confiance dans sa capacité à répondre aux attentes des peuples.",,claude,claude-sonnet-5,2026-09-26
M_139,M_139_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_139,M_139_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_139,M_139_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_139,M_139_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_139,M_139_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_139,M_139_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) At a time when the UN is discussing crucial reforms and multilateralism is at a crossroads, the topic of this 81st session, restoring trust, managing transformation is a very relevant topic. (2) Security Council reform illustrates alone this situation and this crisis of confidence. For decades now, positions have been well known. Calls for reform have stacked up and consultations have multiplied. (3) Chad reiterates to this end, its complete support for the common African position, as stipulated in the Ezzelini consensus and the Sirte declaration, and taken up in the African model for reform of the Security Council, presented in April by Sierra Leone on behalf of the Committee of ten of the African Union. (4) The choices that Chad makes, the responsibilities that it shoulders and the sacrifices that it makes, all stem from the belief that multilateralism only has a future if it knows how to reform, if it can correct any imbalances, and if it can be applied, if rather the same principles can be applied to all. (5) We believe in a more representative organization of the world, as it is now more effective in its work and truly delivering for all.",,claude,claude-sonnet-5,2026-09-26
M_139,M_139_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Each year we adopt new resolutions and we reaffirm our commitments. Each year, we renew our faith in multilateralism. Nonetheless, conflicts persist. People are still awaiting justice. (2) Security Council reform illustrates alone this situation and this crisis of confidence. (3) Chad considers that those difficulties facing multilateralism stem in part from the cynicism of the most powerful and from double standards policies. (4) Chad remains firmly committed to the ideals that prevailed at the time of the establishment of the United Nations, despite disappointments.",Progress-under-threat/crisis-of-confidence framing coded Negative per Rule 6.B despite closing affirmations of faith in the ideals of the UN's founding.,claude,claude-sonnet-5,2026-09-26
M_139,M_139_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) The choices that Chad makes, the responsibilities that it shoulders and the sacrifices that it makes, all stem from the belief that multilateralism only has a future if it knows how to reform, if it can correct any imbalances, and if it can be applied, if rather the same principles can be applied to all. (2) We believe in a more representative organization of the world, as it is now more effective in its work and truly delivering for all.",,claude,claude-sonnet-5,2026-09-26
M_140,M_140_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) She must be able to build trust, to implement our decisions, lead meaningful reform, and improve effectiveness.","Inferred from the female pronoun used for the hoped-for next Secretary-General, read together with the SG selection passage; treated as a gender-equality-adjacent positive claim per Rule 6.G/6.F linkage.",claude,claude-sonnet-5,2026-09-26
M_140,M_140_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) She must be able to build trust, to implement our decisions, lead meaningful reform, and improve effectiveness.",Same inference as gender_equality_position; the leadership referred to is the SG position specifically.,claude,claude-sonnet-5,2026-09-26
M_140,M_140_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) The next Secretary-General will face the formidable task of helping us lead the UN out of its current crises. We need someone bold and transformative. She must be able to build trust, to implement our decisions, lead meaningful reform, and improve effectiveness.",,claude,claude-sonnet-5,2026-09-26
M_140,M_140_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) Secretary-General that firmly advocates the principles of the UN Charter, with integrity and authority. (2) The next Secretary-General will face the formidable task of helping us lead the UN out of its current crises. We need someone bold and transformative.",,claude,claude-sonnet-5,2026-09-26
M_140,M_140_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) She must be able to build trust, to implement our decisions, lead meaningful reform, and improve effectiveness.",,claude,claude-sonnet-5,2026-09-26
M_140,M_140_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) We need someone bold and transformative. (2) A true reform of this organisation must also address the composition and functioning of the Security Council. That is the common call of the majority in this room. The absence of Africa among the permanent seats in the Council is but one striking example. (3) Whilst striving to improve legitimacy, we must ensure that we do not reduce efficiency. We need a Security Council that is open, transparent and accountable in its deliberations. A Security Council that is both legitimate and effective, measured in its ability to actually take meaningful action. (4) We decide whether reform advances or stalls. The time for reports has passed. The time for action is now.",,claude,claude-sonnet-5,2026-09-26
M_140,M_140_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The next Secretary-General will face the formidable task of helping us lead the UN out of its current crises. (2) For decades, we saw a growth in democratic governance, respect for rule of law and for human rights. Sadly, this trend has now turned. Democratic backsliding, polarisation and weakening of our democratic shields challenges past achievements. (3) The United Nations is one of humanity's greatest achievements. Not because it created a perfect world. It did not. But because it helped spare us from a far worse fate.","Historical praise of the UN's founding achievement paired with present-tense crisis language ('current crises', democratic backsliding eroding past achievements); coded Negative per Rule 6.B.",claude,claude-sonnet-5,2026-09-26
M_140,M_140_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) We need someone bold and transformative. She must be able to build trust, to implement our decisions, lead meaningful reform, and improve effectiveness. (2) A true reform of this organisation must also address the composition and functioning of the Security Council. (3) We decide whether reform advances or stalls. The time for reports has passed. The time for action is now.",,claude,claude-sonnet-5,2026-09-26
M_141,M_141_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) when a woman lives free from violence, when a community is no longer isolated (2) The time has come for a Latin American woman to serve as secretary general of the United Nations.",,claude,claude-sonnet-5,2026-09-26
M_141,M_141_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,(1) The time has come for a Latin American woman to serve as secretary general of the United Nations.,,claude,claude-sonnet-5,2026-09-26
M_141,M_141_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) Guatemala hopes that the process will be transparent and inclusive, and will identify an independent leader able to build bridges, defend the principles of the charter and lead the reform our organisation needs. The Latin American and Caribbean region stands ready and prepared to shoulder its responsibility to the international community. The time has come for a Latin American woman to serve as secretary general of the United Nations.",,claude,claude-sonnet-5,2026-09-26
M_141,M_141_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) We also face an important decision for the future of the organisation the selection of the next secretary general. Guatemala hopes that the process will be transparent and inclusive, and will identify an independent leader able to build bridges, defend the principles of the charter and lead the reform our organisation needs. (2) The Latin American and Caribbean region stands ready and prepared to shoulder its responsibility to the international community. The time has come for a Latin American woman to serve as secretary general of the United Nations.",,claude,claude-sonnet-5,2026-09-26
M_141,M_141_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,(1) The time has come for a Latin American woman to serve as secretary general of the United Nations.,,claude,claude-sonnet-5,2026-09-26
M_141,M_141_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Defending multilateralism does not mean defending the status quo. The United Nations must become more effective, representative, transparent and responsive to people. It must make better use of its resources, reduce duplication and respond more swiftly without weakening the purposes for which it was created. (2) We do not need a United Nations that is smaller in purpose. We need a United Nations that is stronger in results and firmer in defending democratic principles. That transformation must also reach the Security Council. (3) Its composition must better reflect the realities of the 21st century and remedy the long standing underrepresentation of entire regions. When the veto causes paralysis in the face of serious threats to international peace and security, confidence in the entire system suffers. (4) working for a United Nations capable of transforming itself to fulfil the promise contained in the opening words of our charter, we the Peoples.",,claude,claude-sonnet-5,2026-09-26
M_141,M_141_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) The international system that has guided our relations over recent decades is undergoing a profound transformation. Conflicts, geopolitical tensions, declining resources for development and the fragmentation of spaces for dialogue are testing the principles that have guided coexistence among nations. (2) National and international institutions lose legitimacy when they depart from their mandates in response to pressure, calculations or particular interests. (3) When the veto causes paralysis in the face of serious threats to international peace and security, confidence in the entire system suffers. (4) Restoring trust will depend on our ability to show that even in times of uncertainty and division, we remain capable of building together solutions that none of us could achieve alone.",'Restoring trust' framing and confidence-suffers language coded Negative per Rule 6.B.,claude,claude-sonnet-5,2026-09-26
M_141,M_141_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Defending multilateralism does not mean defending the status quo. The United Nations must become more effective, representative, transparent and responsive to people. (2) We do not need a United Nations that is smaller in purpose. We need a United Nations that is stronger in results and firmer in defending democratic principles. That transformation must also reach the Security Council. (3) working for a United Nations capable of transforming itself to fulfil the promise contained in the opening words of our charter, we the Peoples.",,claude,claude-sonnet-5,2026-09-26
M_142,M_142_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,"(1) Women’s economic empowerment is a matter of freedom. When women work and earn their own money, their self-determination grows. Gender equality is not only the right thing to do, it’s the smart thing to do. When women work, economies grow. (2) In 1919, the same year my grandmother was born, Sweden decided that women should have the same right as men to vote. That very same year, women in Afghanistan were also granted the right to vote. More than a century later, the contrast between women’s freedoms in our two countries is as striking as it is saddening. It is a painful reminder that progress is never irreversible. Rights once gained can be lost. (3) Sweden remains firm in its defence of the UN’s normative mandates on human rights, gender equality and sexual and reproductive health and rights. (4) Everyone has the right to live freely and with dignity. To be who they are and to love whom they choose. Sweden will always stand up for that freedom, and for equal rights of all.",,claude,claude-sonnet-5,2026-09-26
M_142,M_142_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,"(1) A job at a local bank gave her not only an income, but also independence and confidence. (2) Women’s economic empowerment is a matter of freedom. When women work and earn their own money, their self-determination grows.",Coded from the extended personal narrative on women's economic independence/empowerment rather than an explicit statement about decision-making leadership; treated as supportive given the sustained framing.,claude,claude-sonnet-5,2026-09-26
M_142,M_142_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_142,M_142_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_142,M_142_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_142,M_142_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) Given the state of the world, changes are necessary to ensure the UN’s central role in international affairs and its ability to address today’s challenges. An efficient, effective, nimble and well-coordinated UN is urgently needed. Sweden strongly supports the Secretary-General’s UN80 initiative and expects all UN entities to engage fully, with a clear focus on improving delivery at country level. (2) As members, we also need to carefully consider institutional reforms and align mandates with available resources. UN80 is an opportunity to strengthen the UN’s impact across all three pillars, and to reinforce the international system firmly grounded in the UN Charter and international law. (3) A balanced expansion of the Security Council would strengthen its credibility and the legitimacy of its decisions. Sweden would like to see permanent and non-permanent seats added, and a fairer representation of all continents on the Council. (4) Furthermore, the veto should never be used to prevent the UN from acting against serious violations of international law or in humanitarian disasters. (5) We must continue to strengthen our United Nations. To make this organisation stronger and better equipped to prevent conflict and meet the challenges of tomorrow.",,claude,claude-sonnet-5,2026-09-26
M_142,M_142_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Eight decades later, these principles are once again being challenged. Bad faith, conflict and utter contempt for our common rules are weakening the institutions that we built together. These are times of upheaval. (2) It is our shared responsibility to ensure that the UN remains relevant, effective and resolute. That it becomes greater than the sum of its parts.",Diagnosis of weakening institutions plus a forward-looking 'ensure it remains relevant' framing read as restoration-type language per Rule 6.B; coded Negative rather than Mixed.,claude,claude-sonnet-5,2026-09-26
M_142,M_142_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Given the state of the world, changes are necessary to ensure the UN’s central role in international affairs and its ability to address today’s challenges. An efficient, effective, nimble and well-coordinated UN is urgently needed. Sweden strongly supports the Secretary-General’s UN80 initiative.",,claude,claude-sonnet-5,2026-09-26
M_143,M_143_gender_equality_position,Gender and women's leadership,gender_equality_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_143,M_143_women_leadership_position,Gender and women's leadership,women_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_143,M_143_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_143,M_143_sg_selection_position,SG election,sg_selection_position,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_143,M_143_sg_selection_position_gender,SG election,sg_selection_position_gender,0,No Mention,,,claude,claude-sonnet-5,2026-09-26
M_143,M_143_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) At a time when you are completing your term, Togo would like to pay a particular tribute to you for these years of commitment, of courage, of listening and of service, for the defense of the ideals of the United Nations and to reform our organization. (2) We need even more multilateralism and even more UN, a stronger UN in defending its principles, more effective in preventing and peacefully settling disputes, more representative in its decision making structures, and closer to the realities of the people. The world needs a UN that strengthens and re-establishes trust. (3) Mr. president, Togo supports efforts as part of the UN initiative to improve the effectiveness, the coherence and the accountability of our organization.",,claude,claude-sonnet-5,2026-09-26
M_143,M_143_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Because noting the limits of multilateralism should no longer mean that we renounce multilateralism. (2) International trust cannot be restored just through speeches. It is established through the respect of shared rules. (3) Unfortunately, we are seeing a worsening of geopolitical tensions and a worrisome return to war at the heart of international relations. Violations of international law and of the United Nations Charter are increasing in number. And the weakness of our responses are akin to a type of tolerance that we seem to be willing to accept.",'Noting the limits of multilateralism' plus 'restore trust' plus crisis diagnosis of rising violations read as Negative per Rule 6.B restoration language.,claude,claude-sonnet-5,2026-09-26
M_143,M_143_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) Togo thus defends a pragmatic type of multilateralism that transforms commitments into results that scaffolds power dynamics with shared rules and organizes the peaceful coexistence of interests. (2) Mr. president, Togo supports efforts as part of the UN initiative to improve the effectiveness, the coherence and the accountability of our organization.",,claude,claude-sonnet-5,2026-09-26
M_144,M_144_gender_equality_position,Gender and women's leadership,gender_equality_position,1,Positive / Supportive,(1) We remain convinced that having a woman at the helm of the United Nations is long overdue for an organization that prides itself on its role in gender equality.,,claude,claude-sonnet-5,2026-09-26
M_144,M_144_women_leadership_position,Gender and women's leadership,women_leadership_position,1,Positive / Supportive,(1) We remain convinced that having a woman at the helm of the United Nations is long overdue for an organization that prides itself on its role in gender equality.,"Only evidence is the multilateral-leadership passage; per rule, same code applied here as women_multilateral_leadership_position.",claude,claude-sonnet-5,2026-09-26
M_144,M_144_women_multilateral_leadership_position,Gender and women's leadership,women_multilateral_leadership_position,1,Positive / Supportive,"(1) This is also the vision we are looking for in the person that will be appointed as the next Secretary-General. We hope that this decision will come very soon, in order to give the new Secretary-General the time she needs to prepare for this most unique of jobs. And we remain convinced that having a woman at the helm of the United Nations is long overdue for an organization that prides itself on its role in gender equality.",,claude,claude-sonnet-5,2026-09-26
M_144,M_144_sg_selection_position,SG election,sg_selection_position,1,Positive / Supportive,"(1) This is also the vision we are looking for in the person that will be appointed as the next Secretary-General. We hope that this decision will come very soon, in order to give the new Secretary-General the time she needs to prepare for this most unique of jobs.",,claude,claude-sonnet-5,2026-09-26
M_144,M_144_sg_selection_position_gender,SG election,sg_selection_position_gender,1,Positive / Supportive,"(1) We hope that this decision will come very soon, in order to give the new Secretary-General the time she needs to prepare for this most unique of jobs. And we remain convinced that having a woman at the helm of the United Nations is long overdue for an organization that prides itself on its role in gender equality.",,claude,claude-sonnet-5,2026-09-26
M_144,M_144_un_reform_position,UN reform,un_reform_position,1,Positive / Supportive,"(1) We are grateful to Secretary-General Guterres for his service to the organization and for his proposals to adapt the organization to the needs of today. On the basis of his ideas, our delegations here have done good work that will show positive results over time. (2) It is also not enough. The steps we have taken are just the beginning of what we need - a political agreement that combines significant structural change with a reliable financial commitment and firm support for the UN Charter from all. (3) The overwhelming majority of the States present in this room believe in the United Nations. They want to see positive change, for the UN to emerge stronger, more effective, more relevant.",,claude,claude-sonnet-5,2026-09-26
M_144,M_144_current_multilateralism_position,Multilateralism,current_multilateralism_position,3,Negative / Pushback,"(1) Our organization no longer seems able to deliver on the key promise of the UN Charter – to save future generations from the scourge of war. It can no longer count on the unconditional support of its most powerful Members for the guiding rules of international law. It is increasingly ignored or sidelined in efforts to address both the traditional and new challenges, such as the regulation of Artificial Intelligence. It is permanently squeezed financially. Legal obligations to pay are turned into tools to exercise political leverage. As a result, the United Nations has moved down the foreign policy agenda even of States who have a strong history of supporting it. We can no longer take it for granted that our people will continue their strongly positive views of our organization. (2) This is the difficult moment in which we find ourselves. (3) The UN is, indeed, in a fragile place.",,claude,claude-sonnet-5,2026-09-26
M_144,M_144_future_multilateralism_position,Multilateralism,future_multilateralism_position,6,Transformation,"(1) It is also not enough. The steps we have taken are just the beginning of what we need - a political agreement that combines significant structural change with a reliable financial commitment and firm support for the UN Charter from all. (2) They want to see positive change, for the UN to emerge stronger, more effective, more relevant.",,claude,claude-sonnet-5,2026-09-26
